Index,Title,Comment,Likes
1,"['홍준표', '국힘', '탄핵', '박근혜']","['홍준표', '보수', '시기', '비상계엄', '탄핵', '요구', '국민', '목소리']",1655
1,"['홍준표', '국힘', '탄핵', '박근혜']","['국민', '배신', '홍준표', '특활', '고기']",1081
1,"['홍준표', '국힘', '탄핵', '박근혜']","['윤석렬', '하수인', '노릇']",328
1,"['홍준표', '국힘', '탄핵', '박근혜']","['정신', '해리']",207
1,"['홍준표', '국힘', '탄핵', '박근혜']","['국민', '배신']",121
1,"['홍준표', '국힘', '탄핵', '박근혜']","['준표', '국민', '공포', '도가니', '군인', '아들', '전쟁', '밤새', '보초', '난리', '장본인', '대통령', '이게', '해프닝', '해프닝']",67
1,"['홍준표', '국힘', '탄핵', '박근혜']","['준표', '된장', '구분', '계엄', '해프닝', '저건']",64
1,"['홍준표', '국힘', '탄핵', '박근혜']","['지지율', '대통령', '국민', '사지', '대통령']",45
1,"['홍준표', '국힘', '탄핵', '박근혜']","['내란죄', '공범', '조사']",46
1,"['홍준표', '국힘', '탄핵', '박근혜']","['영감', '박근혜', '배신', '걸로', '기억']",33
1,"['홍준표', '국힘', '탄핵', '박근혜']","['대구', '시민', '대구', '시장', '홍준표']",31
1,"['홍준표', '국힘', '탄핵', '박근혜']","['국민', '배신', '정권']",21
1,"['홍준표', '국힘', '탄핵', '박근혜']",['나라'],15
1,"['홍준표', '국힘', '탄핵', '박근혜']",['할배'],14
1,"['홍준표', '국힘', '탄핵', '박근혜']","['탄핵', '선봉장', '향단', '드립', '주옥']",14
1,"['홍준표', '국힘', '탄핵', '박근혜']",[],12
1,"['홍준표', '국힘', '탄핵', '박근혜']","['박근혜', '탄핵', '편이', '민주당', '언론', '공조', '문재인', '대통령', '민주당', '자기', '대통령', '대통령', '꼬투리', '탄핵', '카드', '버릇']",50
1,"['홍준표', '국힘', '탄핵', '박근혜']","['바보', '좌파', '수단', '방법', '필사', '각오', '살길', '결국', '처지']",10
1,"['홍준표', '국힘', '탄핵', '박근혜']","['단점', '나라', '대통령', '자리', '혼란', '결국', '국민', '전체']",12
1,"['홍준표', '국힘', '탄핵', '박근혜']","['시장', '화이팅']",28
4,"['배현진', '대통령', '이번', '설명', '동조']",['현진'],948
4,"['배현진', '대통령', '이번', '설명', '동조']","['박쥐', '대명사', '배현진', '손절', '끝장']",410
4,"['배현진', '대통령', '이번', '설명', '동조']","['투표', '코빼기']",193
4,"['배현진', '대통령', '이번', '설명', '동조']","['사진', '배현진', '국회의원', '재도', '윤석열']",187
4,"['배현진', '대통령', '이번', '설명', '동조']",['숟가락'],66
4,"['배현진', '대통령', '이번', '설명', '동조']","['준표', '행세', '이제', '간신배']",19
4,"['배현진', '대통령', '이번', '설명', '동조']","['배현진', '변천사', '시즌', '홍준표', '영입', '윤석열', '영입', '지지율', '상승', '한동훈', '자기', '정치', '소신', '자기', '자리', '스타일']",12
4,"['배현진', '대통령', '이번', '설명', '동조']","['여론', '태세', '전환', '지네']",12
4,"['배현진', '대통령', '이번', '설명', '동조']","['동조', '계엄', '해제', '표결', '불참', '누구', '이상']",10
4,"['배현진', '대통령', '이번', '설명', '동조']","['배현진', '여우']",9
4,"['배현진', '대통령', '이번', '설명', '동조']","['권력', '풍향계', '배현진']",8
4,"['배현진', '대통령', '이번', '설명', '동조']","['배현진', '손절']",8
4,"['배현진', '대통령', '이번', '설명', '동조']","['철수', '현진', '여기저기']",6
4,"['배현진', '대통령', '이번', '설명', '동조']","['탄핵', '찬성']",6
4,"['배현진', '대통령', '이번', '설명', '동조']","['탄핵', '추안', '찬성표', '진심', '국민', '전달']",5
4,"['배현진', '대통령', '이번', '설명', '동조']","['민주당', '계엄군', '당사', '치맥', '파티', '인간']",4
4,"['배현진', '대통령', '이번', '설명', '동조']",[],4
4,"['배현진', '대통령', '이번', '설명', '동조']","['투표', '불참', '국민', '우선', '권력', '신하']",3
4,"['배현진', '대통령', '이번', '설명', '동조']","['배현진', '시동']",3
4,"['배현진', '대통령', '이번', '설명', '동조']",[],3
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']",['임은정'],0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['대머리', '배신자', '논의']",0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['윤석열', '대통령', '반란', '수괴', '당장']",1
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']",[],0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['이게', '수습']",0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['정부', '사퇴', '민주당', '이재명', '정권', '이양', '정치', '보복', '각오']",2
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['벌금형', '정추', '계엄령', '무정', '추죄']",0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['세계', '유명', '수습', '가능']",2
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']",['수습'],1
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['블랙', '미디', '범죄자', '수습']",0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['정신병자', '대통령', '자리', '입원', '치료', '자리', '국민', '국민', '돌기']",1
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']",[],0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']",[],0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['수습책', '국정', '장난']",0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['반란', '수괴', '사형']",0
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['논의', '모양새', '탄핵', '모양새', '탄핵', '정치', '행보', '야당', '동의', '국민']",6
5,"['대통령', '한덕수', '한동훈', '수습책', '논의']","['이게', '수습']",2
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['처음', '인대', '이탈', '탄핵', '가결', '이젠', '국민', '허락', '정당', '정당', '기억']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']",['수천'],0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['그자', '추측', '멘탈', '계엄']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['한동훈', '탄핵', '한동훈', '자진', '국민', '탈당', '자격', '인물']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['기본', '이성']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['자살', '어젠', '걱정', '눈치']",2
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['세계', '선진국', '반열', '국가', '자기', '나라', '국민', '계엄령', '사례', '처음', '한국']",2
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['포고령', '위헌']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']",['박쥐'],0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['상대방', '장난', '소리', '논리', '그건']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['민방위', '훈련']",1
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['범죄', '괴수', '이재명', '졸개', '대처', '윤정부', '한동훈', '쓰레기', '청소', '계엄', '피눈물']",6
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['대통', '계엄령']",7
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['윤석열', '김건희', '재가', '김건희', '방탄', '려고']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['무능', '윤가', '나물']",4
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['한미', '동맹', '근간', '국격', '실추', '국익', '외면', '국가', '세력', '윤두', '확인']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['우파', '대표', '앞날', '이놈', '누가', '결론', '북측']",0
8,"['탄핵', '남발', '비상계엄', '계엄', '경고성']","['옹호', '분노', '국민', '꽁무니']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['한동훈', '체포', '참수', '부대', '인간']",62
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['잘못', '대표', '체포하라', '참수', '부대', '용산', '지하', '벙커', '진두지휘', '대통령', '탈당', '반대', '말벗', '프로', '출당', '대통령', '자통', '우린', '프로', '계엄령', '위기감', '보수', '재건축']",16
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['저게', '대통령', '인간']",10
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['고립무원', '윤석열', '계엄령', '성공', '태극기', '부대', '반공', '어르신', '공수부대', '입대', '반란군', '가담', '계엄', '사령관', '전광훈', '미치광이', '미치광이']",8
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']",[],4
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['대통령', '김건희', '여사', '주변', '특검', '탄핵', '화살', '본인', '겁니다', '검사', '감사원장', '탄핵', '유보', '김건희', '특검', '온데', '동안', '민주당', '탄핵', '특검', '요구', '예산', '삭감', '임기', '판단', '본인', '살신성인', '민주당', '탄핵', '특검', '대통령', '계엄령', '위반', '맞대응', '탄핵', '한동훈', '이재명', '사법', '최종', '판결', '특검', '찬성', '이재명', '대통령', '특검', '찬성', '딜레마']",1
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['네이버', '조중동', '윤석열', '여론', '호도', '왜곡', '대통령', '폭거', '여당', '포털', '네이버']",6
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['한동훈', '범죄자', '이재명', '탄핵', '순간', '유승민', '심해어']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']",[],0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['된장', '구분', '윤석열', '포용', '구나', '민주당', '좌석', '확보', '결정']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['내란죄', '경질']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['작자', '내란', '부역자']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']",['주머니'],0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['이건', '계엄령', '훈련']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['계엄', '사령부', '실패', '요인']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['친한', '결국', '주의']",0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']",[],0
9,"['탈당', '요구', '용산', '묵묵부답', '계엄']","['셀프', '김건희']",0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['내란', '수괴', '윤석열', '탄핵']",0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['직무', '정지', '실패', '계엄령', '헤프', '민주주의', '정면', '전복', '국가', '세력', '반성', '모르쇠', '일관', '동조', '공범']",1
12,"['용산', '대통령', '임기', '중단', '한동훈']",['미안'],0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['결국', '살기', '국민', '거리']",0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['누가', '자신', '정당방위', '성립']",0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['정신', '장애', '이상', '대통령', '자리']",3
12,"['용산', '대통령', '임기', '중단', '한동훈']","['저거', '알콜', '중독']",0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['독불장군', '동안', '행정', '처리', '야당', '대강', '여당', '허허']",0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['대통령', '마인드', '보스', '마인드', '식구', '하나', '일관', '최선', '자진', '탈당', '이상']",0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['기사', '의심', '율사', '출신', '윤석열', '대통령', '지시', '행동', '잘못', '합법', '상관', '부당', '명령', '거부', '위법', '기본', '법률']",1
12,"['용산', '대통령', '임기', '중단', '한동훈']","['국인', '폭동', '자국민', '총부리', '독재자', '소통', '불협', '대통', '국민', '거부']",1
12,"['용산', '대통령', '임기', '중단', '한동훈']","['변명', '핑계', '나라', '대통령', '천박', '자기', '모습', '하나']",5
12,"['용산', '대통령', '임기', '중단', '한동훈']",['정신'],0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['야당', '여당', '대표', '야당', '대표', '단판', '대통령', '이재명', '야당', '대표', '회의', '회담']",5
12,"['용산', '대통령', '임기', '중단', '한동훈']","['용현', '담화', '필요', '임기', '지와', '관계']",1
12,"['용산', '대통령', '임기', '중단', '한동훈']","['윤석열', '자기', '범죄', '가성', '인식', '이번', '엄령', '그동안', '집무실', '관저', '건축', '김건희', '주가', '조작', '양평', '특검']",3
12,"['용산', '대통령', '임기', '중단', '한동훈']",['아저씨'],0
12,"['용산', '대통령', '임기', '중단', '한동훈']","['한가', '현실', '파악', '자기', '수사', '대통령', '임기', '연장', '정치', '협잡']",0
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['윤석열', '무능', '개념', '김건희', '결혼', '주변', '인물', '나라', '망신', '반성', '부부', '동반', '최초', '감방']",66
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['정신병자', '국민', '정치', '경제', '경제', '헛소리', '윤석열', '당신', '인간', '불법', '비상계엄', '대한민국', '피해', '내란죄', '하루']",46
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['당신', '깡패', '육모', '방망이', '이웃집', '노크', '기관총', '대화', '구야']",27
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['누가', '돼지', '합헌', '소리']",19
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['악질', '혼자', '국가', '세력']",18
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']",['민주당'],7
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['군인', '총기', '실탄', '소지', '국회의원', '체포', '국회', '장악', '시도', '경고', '국민', '불안', '국가', '신인도', '바닥', '추락', '외국인', '투자자', '탈출', '러시', '장본인', '대통령', '경고', '하루', '이틀', '대통령', '국민', '상대', '납득', '수긍', '거짓말', '죄의식', '당장', '머리채', '꼭두각시', '천치', '바보', '대통령', '대가']",3
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['야당', '시도', '범죄자', '범죄자', '야당', '대표', '범죄자', '범죄자', '모지리', '검새', '계속', '주제', '대통']",2
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['거부', '남발', '야당', '독주', '타령', '이건', '계엄', '소리', '체포', '계엄']",2
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['계엄', '장난', '천하']",2
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['갈수', '충격', '대통령', '임기', '나라']",1
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']",['정신'],1
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['판단', '이재명', '대통령', '나라', '혼란']",2
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['대화', '도중', '해결', '깡패', '동원', '해결', '조직', '깡패']",2
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']",['어디'],1
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['그게', '방구', '계엄령', '선포']",1
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['사고', '공시', '텐데', '서울', '건가', '대통령']",0
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['윤통', '재명', '동반']",0
13,"['야당', '독주', '심각성', '계엄', '선포', '인식']","['아이', '파악', '인간']",0
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['대통령', '충이', '나름', '뚝심', '신념', '세상', '상상']",31
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['박근혜', '탄핵', '본인', '부인', '특검', '거부', '국정', '농단', '위헌', '위법', '계엄령', '선포', '이상', '탄핵', '선례']",16
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['한동훈', '이번']",10
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['야당', '경고', '자해', '정신', '감정', '위험']",3
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['계엄령', '진행', '지금']",2
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['먼데', '대통령', '야당', '대표', '매이', '나불']",2
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['한동훈', '나이', '시작']",2
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['동훈', '죄명', '대권', '나라', '끝장', '윤석열', '잘못', '누가', '윤석열', '정권', '정권', '창출', '가능']",1
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['탈당', '장난', '광화문', '네거리']",1
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['벌구', '초딩', '머리', '내란', '시도', '해프닝', '국민', '실패', '벌구', '사욕', '국민']",1
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['한동훈', '윤석열', '계엄령', '걸까', '충격', '계엄령', '계엄령', '후폭풍', '감당', '만큼', '계엄령', '사안', '명태', '게이트', '윤석열', '잔당', '처벌']",7
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['젠틀', '매력', '시마', '배신', '조디만', '배신', '대통령', '전철']",2
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['어른', '상투']",1
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['탈당', '중요', '내란죄', '처벌', '정치']",0
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['동훈', '어미', '살모사', '장사', '죽음']",0
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['한동훈', '민주당']",0
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']","['한동훈', '대표', '이번']",0
14,"['한동훈', '계엄', '경고성', '탈당', '요구', '전달']",['제비'],0
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']",['제정신'],371
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['대통령', '아무것', '대통령', '탄핵', '특검', '거대', '야당', '폭주', '대통령', '헌법', '방법', '계엄', '인명', '피해']",565
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['간제', '철새', '정치', '안철수', '군인', '국민', '총부리', '입조심', '군인', '테타']",201
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['계엄령', '거부', '하나', '보군']",127
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['감사원장', '탄핵', '죄명', '수사', '탄핵', '민주당', '탄핵', '치료', '계엄령']",73
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['계엄', '탄핵', '권한', '야당', '탄핵', '남발', '대통령', '계엄']",70
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']",['정신'],65
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['나라', '스스로', '국가', '세력', '사회', '경제', '전반', '수십', '탄핵', '민생', '예산', '삭감', '나라', '시스템', '마비', '정당', '어디', '민주당', '유일', '예산', '국회의원', '연봉', '태양광', '산업', '본질', '윤석열', '계엄']",55
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['국회', '특권', '탄핵', '남발', '대통령', '특권', '계엄', '해제', '국민', '기본', '제한', '상태', '법률', '위반', '사안', '행정부', '수장', '방통', '위원장', '검사', '탄핵', '민생', '마비', '주제', '대통령', '탄핵']",43
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['대통령', '계엄', '메세지', '공감']",51
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['민주당', '재명', '현행', '범죄자', '정권', '탈취', '나라', '정권', '탈취', '범죄자']",29
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['계엄령', '판단', '민주당', '예산안', '인터넷', '대통령실', '검찰', '경찰', '예산', '시추', '원전', '우리나라', '발전', '기회', '예산', '국회의원', '월급', '인상', '국민', '개돼지', '민주당', '거짓', '당장', '설탕', '나라', '민주당', '협조']",26
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['도움', '윤통', '방법', '여당', '역할', '완수', '국회', '폭주', '대항', '무기력', '항의', '회의', '한동훈', '반성']",18
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['탄핵', '부패', '범죄', '집단', '민주당', '나라', '의회', '폭거', '탄핵', '해산', '고유', '대통령', '권한', '계엄', '불법', '거짓', '선동', '국민', '농락', '범법자', '민주당', '패거리', '탄핵']",17
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['민주당', '폭거', '수준', '이번', '유튜브', '그라운드', '검색', '대한민국', '미래', '정신']",21
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['보수', '재명', '학교']",17
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['계엄', '장난', '발상', '특별', '중요', '무모', '판단', '행동', '건지']",16
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['계엄령', '민주당', '쪽수']",11
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['한동훈', '퇴출', '내부', '총질', '시작']",21
17,"['내각', '총사퇴', '요구', '민주당', '폭거', '계엄', '거부']","['계엄령', '발동']",15
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['역사', '이승만', '망명', '박정희', '테타', '집권', '부하', '저격', '사망', '전두환', '테타', '집권', '구속', '노태우', '친구', '전두환', '구속', '명박', '구속', '박근혜', '탄핵', '구속', '윤석열', '계엄', '불장난', '탄핵', '목전', '보수', '정당', '대통령', '발자취', '한마디', '정상', '집단']",52
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['범법자', '악마', '속삭임', '국민', '동참', '유린', '나라', '원흉', '처벌']",15
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['내란죄', '탄핵', '체포', '구속', '수사']",18
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['본인', '이탈', '수박', '상대', '이탈', '기대']",8
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['민주당', '윤석열', '퇴진', '탄핵', '민주당', '정의감', '국민', '정치', '거리', '신뢰', '민주당', '과반수', '확보', '국민', '의정', '활동', '민생', '정쟁', '몰두', '이재명', '각종', '부정부패', '두둔', '비호', '퇴임', '검찰', '조사', '불응', '문재인', '가족', '조사', '협조', '종용', '전직', '대통령', '가족', '정치', '탄압', '정권', '비난', '민주당', '지도부', '지지', '세력', '비호', '정권', '교체']",11
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['전시', '폭동', '상태', '계엄령', '불법', '내란', '사정', '기관', '내란', '미수범', '체포하라', '사정', '기관', '역할', '사정', '기관장', '내란', '동조', '혐의', '처벌']",3
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['각계', '각층', '포진', '전라도', '반역', '무리', '북남', '통일']",2
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['내란죄', '대통령']",2
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['청년', '실업', '예산', '마약', '단속', '예산', '보복', '감축', '계엄', '선포', '너희', '잘못', '건데', '플로']",15
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['대통령', '결단', '권총', '자살', '시점', '최선']",8
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['신발', '탄핵', '예산', '삼각', '행정', '마비', '국민']",3
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['이재명', '대통령', '윤석열', '공신']",3
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['총각', '일당']",1
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['탄핵', '타령', '이재명', '발버둥']",1
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['탄핵', '반대']",1
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['계엄령', '전시', '상화', '경기', '침체', '살포', '국민', '투표', '국가', '원수', '식물', '임기', '처벌', '예산', '국회의원', '전원', '삭감', '특정', '야당', '일방', '탄핵', '민주주의', '사회', '형태', '마약', '사범', '엄중', '처벌', '경찰', '특활', '지원', '차상', '계층', '지원', '삭감', '정치', '국민', '이용', '분도', '참석', '문임', '엄령', '보고', '민주당', '분안', '국회', '참석', '문임', '헬기', '이송']",1
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['범죄자', '나라', '혼란', '가중', '형국', '선동', '란시', '완벽', '권한']",1
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']","['내란', '반란죄', '수괴', '사형']",1
19,"['민주당', '내란죄', '자백', '한동훈', '탄핵', '동참']",['죄명'],1
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['중학생', '계획', '텐데', '최악', '자살골']",12
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['내란죄', '탄핵', '최소', '사형', '사법', '정의']",10
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['얼굴', '저녁', '폭탄주', '이번', '주사', '주제', '자리', '알콜', '치료']",3
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['전쟁', '통일', '이야기', '윤구', '모지리', '그릇', '판단', '나라', '작살']",3
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['먹통', '시민', '총부리', '무사']",2
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['내란죄', '법정', '최고', '사형', '사형', '일벌백계', '두창', '국방부', '장관', '계엄', '사령관', '등등']",1
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['탄핵', '반대', '공범']",1
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['민주당', '악행', '비상계엄']",1
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['건희', '교도소', '출근']",0
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['대통령', '초보', '국민', '민주당', '총선', '행정부', '탄핵', '예산', '삭감', '경찰', '친구', '아무것', '비상계엄', '부탁', '대통령', '이재명', '민주당', '국회의원', '월급', '삭감']",1
20,"['탄핵', '정국', '대통령', '내란죄', '심판대']","['이재명', '문재인', '조국', '이준석', '감옥', '얘기']",1
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['큰일', '헤프', '대한민국', '국민', '지능', '자리']",3
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['이거', '한동훈']",3
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['자기', '밥그릇', '국민', '국민', '국민', '이젠']",4
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['총선', '겸허', '자세', '국정', '한축', '절대', '과반', '야당', '용산', '국무', '감기', '관장', '야당', '지시', '거부', '남용', '소명', '특활', '삭감', '국민', '세금', '소고기', '택시', '명절', '떡값', '흠처', '세금', '야당', '불법계', '선포', '신상']",1
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['데일', '시야', '계엄', '성공', '실패', '사형', '가야지']",1
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['손절', '보수', '보수']",1
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['오늘', '엄령', '김어준', '사기', '자기', '체포', '추적', '시작', '체포', '족속', '자체', '거짓말', '족속', '수십', '포조', '추적', '체포', '족속', '자체', '지금', '거짓말', '자기', '중요', '존재', '전형', '좌파', '느낌']",4
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['윤석열', '정신', '장애', '자다', '쥴리', '컴플렉스']",3
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['헌법', '기관', '헌법', '수호', '정당', '헌법', '위반', '대통령', '국회의원', '반납', '수호']",2
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']","['한동훈', '탈당', '요구']",1
21,"['실패한', '계엄령', '대통령', '탈당', '거론', '회동', '견해차']",[],0
